date,day_of_week,month,quarter,year,week_of_year,revenue,transactions,units,trend,seasonal_component,residual,seasonal_index
2015-03-13,Friday,3,1,2015,11,6300.12,210.0,2033.0,14555.466520547945,2074.160191424227,-10329.506711972172,1.1425004267981473
2015-03-14,Saturday,3,1,2015,11,7518.9,313.0,3109.0,14591.540438356167,1629.9044011320912,-8702.544839488259,1.1117020103544126
2015-03-15,Sunday,3,1,2015,11,0.0,0.0,0.0,14561.429205479453,-12439.23526864262,-2122.193936836833,0.1457407722064983
2015-03-16,Monday,3,1,2015,12,8596.49,301.0,2692.0,14598.95,2671.1227957195183,-8673.58279571952,1.1829667747145869
2015-03-17,Tuesday,3,1,2015,12,19469.16,585.0,5250.0,14586.130246575343,2969.532534603343,1913.4972188213137,1.203586042658611
2015-03-18,Wednesday,3,1,2015,12,4314.83,217.0,1777.0,14558.030082191779,1203.379337140872,-11446.579419332651,1.0826608634785633
2015-03-19,Thursday,3,1,2015,12,10195.18,388.0,3258.0,14541.091616438358,1883.1627233181307,-6229.074339756488,1.1295062828150577
2015-03-20,Friday,3,1,2015,12,6456.25,295.0,2541.0,14535.715643835616,2071.345683063082,-10150.811326898698,1.1425004267981473
2015-03-21,Saturday,3,1,2015,12,14843.59,516.0,4904.0,14515.816219178081,1621.4458536173809,-1293.6720727954619,1.1117020103544126
2015-03-22,Sunday,3,1,2015,12,0.0,0.0,0.0,14479.328328767122,-12369.099837101176,-2110.2284916659464,0.1457407722064983
2015-03-23,Monday,3,1,2015,13,15778.31,580.0,4896.0,14532.37690410959,2658.9421310816847,-1413.0090351912745,1.1829667747145869
2015-03-24,Tuesday,3,1,2015,13,12572.93,507.0,4546.0,14538.94991780822,2959.927278178312,-4925.947195986532,1.203586042658611
2015-03-25,Wednesday,3,1,2015,13,14874.02,472.0,4290.0,14555.461260273974,1203.1669961030236,-884.6082563769976,1.0826608634785633
2015-03-26,Thursday,3,1,2015,13,14636.44,500.0,4652.0,14557.83695890411,1885.3313503753354,-1806.7283092794453,1.1295062828150577
2015-03-27,Friday,3,1,2015,13,5997.49,237.0,2191.0,14556.555671232878,2074.315395861677,-10633.381067094555,1.1425004267981473
2015-03-28,Saturday,3,1,2015,13,12708.59,472.0,3958.0,14548.259506849314,1625.069834072764,-3464.7393409220776,1.1117020103544126
2015-03-29,Sunday,3,1,2015,13,0.0,0.0,0.0,14514.26509589041,-12398.944892805517,-2115.3202030848934,0.1457407722064983
2015-03-30,Monday,3,1,2015,14,8786.06,365.0,3239.0,14540.078246575342,2660.351220873616,-8414.369467448958,1.1829667747145869
2015-03-31,Tuesday,3,1,2015,14,10876.89,382.0,3342.0,14547.731726027398,2961.715131761041,-6632.556857788439,1.203586042658611
2015-04-01,Wednesday,4,2,2015,14,19028.13,650.0,5797.0,14529.32704109589,1201.0067189794252,3297.7962399246853,1.0826608634785633
2015-04-02,Thursday,4,2,2015,14,22861.34,919.0,7828.0,14527.420410958905,1881.392216314886,6452.52737272621,1.1295062828150577
2015-04-03,Friday,4,2,2015,14,13469.49,495.0,4470.0,14534.03876712329,2071.1067274158877,-3135.655494539177,1.1425004267981473
2015-04-04,Saturday,4,2,2015,14,19918.35,727.0,6558.0,14546.21706849315,1624.8416896023555,3747.2912419044933,1.1117020103544126
2015-04-05,Sunday,4,2,2015,14,0.0,0.0,0.0,14504.54109589041,-12390.638076074452,-2113.903019815958,0.1457407722064983
2015-04-06,Monday,4,2,2015,15,6892.52,310.0,2404.0,14556.118410958907,2663.2860380167685,-10326.884448975674,1.1829667747145869
2015-04-07,Tuesday,4,2,2015,15,12276.17,466.0,4044.0,14559.109287671234,2964.031444511214,-5246.970732182448,1.203586042658611
2015-04-08,Wednesday,4,2,2015,15,20159.42,700.0,6111.0,14571.284520547946,1204.474960460316,4383.660518991736,1.0826608634785633
2015-04-09,Thursday,4,2,2015,15,14836.14,556.0,5043.0,14575.203671232875,1887.5804487337523,-1626.6441199666283,1.1295062828150577
2015-04-10,Friday,4,2,2015,15,8810.69,325.0,2595.0,14582.790246575343,2078.0538340448466,-7850.154080620189,1.1425004267981473
2015-04-11,Saturday,4,2,2015,15,12782.19,553.0,4760.0,14591.934328767124,1629.9483994828543,-3439.6927282499773,1.1117020103544126
2015-04-12,Sunday,4,2,2015,15,0.0,0.0,0.0,14508.46802739726,-12393.992693551094,-2114.475333846167,0.1457407722064983
2015-04-13,Monday,4,2,2015,16,5710.04,210.0,2030.0,14552.331698630136,2662.593195475202,-11504.884894105337,1.1829667747145869
2015-04-14,Tuesday,4,2,2015,16,18303.96,638.0,5586.0,14550.682465753423,2962.3158611847784,790.9616730617972,1.203586042658611
2015-04-15,Wednesday,4,2,2015,16,17743.8,654.0,5799.0,14564.377863013699,1203.9040501847844,1975.5180868015163,1.0826608634785633
2015-04-16,Thursday,4,2,2015,16,24740.33,939.0,7989.0,14579.587698630135,1888.1482078257309,8272.594093544136,1.1295062828150577
2015-04-17,Friday,4,2,2015,16,17635.55,619.0,5662.0,14568.57608219178,2076.0283095536097,990.9456082546103,1.1425004267981473
2015-04-18,Saturday,4,2,2015,16,19288.26,515.0,4901.0,14553.589315068495,1625.66518436565,3109.0055005658533,1.1117020103544126
2015-04-19,Sunday,4,2,2015,16,0.0,0.0,0.0,14525.403726027398,-12408.460170385019,-2116.9435556423796,0.1457407722064983
2015-04-20,Monday,4,2,2015,17,9989.83,439.0,3594.0,14616.147479452055,2674.269363068081,-7300.586842520135,1.1829667747145869
2015-04-21,Tuesday,4,2,2015,17,9702.48,350.0,3494.0,14614.566136986301,2975.3216850015833,-7887.407821987885,1.203586042658611
2015-04-22,Wednesday,4,2,2015,17,18830.61,610.0,5538.0,14620.26191780822,1208.523474408783,3001.824607782997,1.0826608634785633
2015-04-23,Thursday,4,2,2015,17,21271.17,817.0,7488.0,14612.924191780821,1892.4654931357657,4765.780315083412,1.1295062828150577
2015-04-24,Friday,4,2,2015,17,12675.78,449.0,4102.0,14624.466547945203,2083.99272477742,-4032.6792727226225,1.1425004267981473
2015-04-25,Saturday,4,2,2015,17,17755.09,515.0,4969.0,14608.768630136985,1631.82882478878,1514.4925450742353,1.1117020103544126
2015-04-26,Sunday,4,2,2015,17,0.0,0.0,0.0,14568.479616438357,-12445.258147264001,-2123.2214691743557,0.1457407722064983
2015-04-27,Monday,4,2,2015,18,10933.65,444.0,3836.0,14605.919863013698,2672.398049075337,-6344.667912089035,1.1829667747145869
2015-04-28,Tuesday,4,2,2015,18,15681.49,618.0,5511.0,14612.323534246574,2974.8651223845472,-1905.6986566311216,1.203586042658611
2015-04-29,Wednesday,4,2,2015,18,26670.27,920.0,8265.0,14596.74008219178,1206.579139166127,10866.950778642093,1.0826608634785633
2015-04-30,Thursday,4,2,2015,18,20211.23,702.0,6623.0,14563.694657534248,1886.0899591507755,3761.445383314976,1.1295062828150577
2015-05-01,Friday,5,2,2015,18,14261.71,523.0,4756.0,14569.343945205479,2076.1377303607846,-2383.7716755662645,1.1425004267981473
2015-05-02,Saturday,5,2,2015,18,24112.91,953.0,8057.0,14549.462767123288,1625.2042406643466,7938.242992212365,1.1117020103544126
2015-05-03,Sunday,5,2,2015,18,0.0,0.0,0.0,14488.979150684932,-12377.344140780257,-2111.635009904676,0.1457407722064983
2015-05-04,Monday,5,2,2015,19,20227.27,714.0,6633.0,14528.288410958905,2658.1940726764615,3040.787516364634,1.1829667747145869
2015-05-05,Tuesday,5,2,2015,19,16457.34,511.0,4859.0,14518.01008219178,2955.664219911239,-1016.3343021030191,1.203586042658611
2015-05-06,Wednesday,5,2,2015,19,18311.37,706.0,6178.0,14488.565397260274,1197.6373263031674,2625.1672764365576,1.0826608634785633
2015-05-07,Thursday,5,2,2015,19,9939.2,391.0,3338.0,14494.756739726028,1877.1620656704229,-6432.71880539645,1.1295062828150577
2015-05-08,Friday,5,2,2015,19,21213.09,759.0,7176.0,14467.769260273972,2061.6632944061575,4683.657445319871,1.1425004267981473
2015-05-09,Saturday,5,2,2015,19,22396.97,795.0,7081.0,14462.484986301368,1615.4886476903725,6318.996366008261,1.1117020103544126
2015-05-10,Sunday,5,2,2015,19,0.0,0.0,0.0,14424.151287671231,-12321.96434058267,-2102.1869470885613,0.1457407722064983
2015-05-11,Monday,5,2,2015,20,17669.82,640.0,5609.0,14482.284602739726,2649.77690426201,537.7584929982636,1.1829667747145869
2015-05-12,Tuesday,5,2,2015,20,18770.36,658.0,6284.0,14462.62695890411,2944.388989011028,1363.344052084863,1.203586042658611
2015-05-13,Wednesday,5,2,2015,20,19084.61,692.0,6308.0,14422.41183561644,1192.1690157755056,3470.029148608055,1.0826608634785633
2015-05-14,Thursday,5,2,2015,20,20176.38,655.0,5820.0,14439.324246575345,1869.9832095353067,3867.0725438893496,1.1295062828150577
2015-05-15,Friday,5,2,2015,20,25354.31,657.0,5564.0,14430.388712328768,2056.336550370017,8867.584737301217,1.1425004267981473
2015-05-16,Saturday,5,2,2015,20,17042.99,685.0,6179.0,14454.146054794519,1614.5571722768498,974.2867729286329,1.1117020103544126
2015-05-17,Sunday,5,2,2015,20,0.0,0.0,0.0,14415.68005479452,-12314.727711726951,-2100.952343067569,0.1457407722064983
2015-05-18,Monday,5,2,2015,21,17864.22,605.0,5704.0,14470.976082191779,2647.7078207305585,745.5360970776637,1.1829667747145869
2015-05-19,Tuesday,5,2,2015,21,8887.62,395.0,3240.0,14471.386465753427,2946.172302346122,-8529.938768099548,1.203586042658611
2015-05-20,Wednesday,5,2,2015,21,23753.03,792.0,7468.0,14450.968657534246,1194.5295473334352,8107.531795132318,1.0826608634785633
2015-05-21,Thursday,5,2,2015,21,12348.12,348.0,3266.0,14468.664739726028,1873.7829877392123,-3994.327727465239,1.1295062828150577
2015-05-22,Friday,5,2,2015,21,16664.05,614.0,5492.0,14475.257095890413,2062.7303141772945,126.06258993229221,1.1425004267981473
2015-05-23,Saturday,5,2,2015,21,19257.03,778.0,6733.0,14498.637753424659,1619.526984457919,3138.8652621174215,1.1117020103544126
2015-05-24,Sunday,5,2,2015,21,0.0,0.0,0.0,14443.898164383561,-12338.833292234278,-2105.0648721492835,0.1457407722064983
2015-05-25,Monday,5,2,2015,22,24463.16,823.0,7397.0,14482.46915068493,2649.8106704043244,7330.880178910746,1.1829667747145869
2015-05-26,Tuesday,5,2,2015,22,15748.89,601.0,5199.0,14458.427671232876,2943.5340726520567,-1653.0717438849329,1.203586042658611
2015-05-27,Wednesday,5,2,2015,22,12194.98,418.0,4001.0,14412.234328767125,1191.3277342712822,-3408.5820630384073,1.0826608634785633
2015-05-28,Thursday,5,2,2015,22,16169.88,598.0,5677.0,14389.518630136985,1863.5330692870623,-83.17169942404803,1.1295062828150577
2015-05-29,Friday,5,2,2015,22,14432.12,517.0,4866.0,14381.189260273974,2049.325607453974,-1998.3948677279468,1.1425004267981473
2015-05-30,Saturday,5,2,2015,22,7782.99,305.0,2454.0,14386.968246575343,1607.0532760475646,-8211.031522622909,1.1117020103544126
2015-05-31,Sunday,5,2,2015,22,0.0,0.0,0.0,14343.953589041097,-12253.454716480075,-2090.498872561022,0.1457407722064983
2015-06-01,Monday,6,2,2015,23,21098.2,840.0,7774.0,14378.362684931506,2630.7626461384857,4089.074668930009,1.1829667747145869
2015-06-02,Tuesday,6,2,2015,23,25921.58,1023.0,8694.0,14347.608575342465,2920.9728514687226,8652.998573188814,1.203586042658611
2015-06-03,Wednesday,6,2,2015,23,14143.99,564.0,4731.0,14352.30416438356,1186.3738551349247,-1394.6880195184854,1.0826608634785633
2015-06-04,Thursday,6,2,2015,23,18342.23,712.0,6364.0,14337.436027397262,1856.7880450069074,2148.0059275958306,1.1295062828150577
2015-06-05,Friday,6,2,2015,23,13218.47,503.0,4408.0,14339.280301369861,2043.353562923472,-3164.163864293334,1.1425004267981473
2015-06-06,Saturday,6,2,2015,23,21137.65,732.0,6671.0,14370.953671232875,1605.2644157868388,5161.431912980287,1.1117020103544126
2015-06-07,Sunday,6,2,2015,23,0.0,0.0,0.0,14323.16304109589,-12235.694199046999,-2087.468842048891,0.1457407722064983
2015-06-08,Monday,6,2,2015,24,32165.16,1217.0,11270.0,14369.466438356165,2629.13492859553,15166.558633048306,1.1829667747145869
2015-06-09,Tuesday,6,2,2015,24,20898.9,759.0,7011.0,14382.683369863013,2928.113590082225,3588.103040054764,1.203586042658611
2015-06-10,Wednesday,6,2,2015,24,13452.02,546.0,4612.0,14351.325780821919,1186.2929811049062,-2085.5987619268244,1.0826608634785633
2015-06-11,Thursday,6,2,2015,24,24718.0,820.0,7203.0,14369.798383561641,1860.9791734568932,8487.222442981465,1.1295062828150577
2015-06-12,Friday,6,2,2015,24,20675.49,788.0,6993.0,14371.318328767124,2047.9189955013526,4256.252675731525,1.1425004267981473
2015-06-13,Saturday,6,2,2015,24,23458.94,752.0,6828.0,14347.607616438358,1602.6566145324468,7508.675769029194,1.1117020103544126
2015-06-14,Sunday,6,2,2015,24,0.0,0.0,0.0,14315.365890410958,-12229.033411123899,-2086.332479287059,0.1457407722064983
2015-06-15,Monday,6,2,2015,25,13091.39,533.0,4906.0,14375.990383561644,2630.328593808191,-3914.9289773698356,1.1829667747145869
2015-06-16,Tuesday,6,2,2015,25,18442.97,697.0,6295.0,14373.894438356163,2926.324286297548,1142.7512753462902,1.203586042658611
2015-06-17,Wednesday,6,2,2015,25,24457.58,873.0,8072.0,14354.355808219178,1186.5434457859271,8916.680745994898,1.0826608634785633
2015-06-18,Thursday,6,2,2015,25,17940.05,674.0,6038.0,14310.813342465754,1853.3402400428713,1775.8964174913745,1.1295062828150577
2015-06-19,Friday,6,2,2015,25,15828.92,576.0,5331.0,14316.788383561643,2040.148455036292,-528.016838597935,1.1425004267981473
2015-06-20,Saturday,6,2,2015,25,22910.31,831.0,7731.0,14312.75498630137,1598.7635056800066,6998.791508018625,1.1117020103544126
2015-06-21,Sunday,6,2,2015,25,0.0,0.0,0.0,14241.321369863013,-12165.780196178272,-2075.541173684742,0.1457407722064983
2015-06-22,Monday,6,2,2015,26,24459.4,912.0,8460.0,14300.877479452052,2616.585428003813,7541.937092544136,1.1829667747145869
2015-06-23,Tuesday,6,2,2015,26,25291.65,929.0,8848.0,14320.979589041099,2915.551561527617,8055.1188494312855,1.203586042658611
2015-06-24,Wednesday,6,2,2015,26,16548.34,555.0,5547.0,14311.692684931508,1183.016875176276,1053.6304398922164,1.0826608634785633
2015-06-25,Thursday,6,2,2015,26,17068.86,685.0,6323.0,14304.836301369864,1852.5661756683098,911.4575229618272,1.1295062828150577
2015-06-26,Friday,6,2,2015,26,22473.11,722.0,6406.0,14270.056383561645,2033.4891250911614,6169.564491347194,1.1425004267981473
2015-06-27,Saturday,6,2,2015,26,25250.12,972.0,8558.0,14245.586739726028,1591.2606775055601,9413.272582768412,1.1117020103544126
2015-06-28,Sunday,6,2,2015,26,0.0,0.0,0.0,14205.692438356162,-12135.343852662121,-2070.3485856940406,0.1457407722064983
2015-06-29,Monday,6,2,2015,27,14793.11,650.0,5756.0,14273.690301369863,2611.6110777165236,-2092.191379086386,1.1829667747145869
2015-06-30,Tuesday,6,2,2015,27,25318.08,927.0,8436.0,14291.6801369863,2909.5866020317153,8116.813260981986,1.203586042658611
2015-07-01,Wednesday,7,3,2015,27,16383.44,646.0,5882.0,14286.791150684932,1180.958492853513,915.6903564615552,1.0826608634785633
2015-07-02,Thursday,7,3,2015,27,16154.72,556.0,5099.0,14289.244164383563,1850.5468959660707,14.928939650365919,1.1295062828150577
2015-07-03,Friday,7,3,2015,27,12654.89,492.0,4616.0,14272.981593406594,2033.9059687425406,-3651.997562149135,1.1425004267981473
2015-07-04,Saturday,7,3,2015,27,14655.71,497.0,4262.0,14261.682341597798,1593.0585885925009,-1199.0309301902996,1.1117020103544126
2015-07-05,Sunday,7,3,2015,27,0.0,0.0,0.0,14223.674723756905,-12150.705385902524,-2072.9693378543816,0.1457407722064983
2015-07-06,Monday,7,3,2015,28,17038.25,431.0,3582.0,14263.075484764542,2609.668918958061,165.50559627739676,1.1829667747145869
2015-07-07,Tuesday,7,3,2015,28,18736.85,584.0,5386.0,14245.224361111112,2900.12885446265,1591.496784426237,1.203586042658611
2015-07-08,Wednesday,7,3,2015,28,23171.73,776.0,7366.0,14227.805236768803,1176.0826662761338,7767.8420969550625,1.0826608634785633
2015-07-09,Thursday,7,3,2015,28,15667.57,510.0,4620.0,14209.468324022348,1840.2154234224424,-382.1137474447903,1.1295062828150577
2015-07-10,Friday,7,3,2015,28,17212.93,567.0,5149.0,14217.204201680674,2025.9576666159096,969.7681317034171,1.1425004267981473
2015-07-11,Saturday,7,3,2015,28,15966.01,597.0,5687.0,14228.47289325843,1589.3490264502325,148.18808029133834,1.1117020103544126
2015-07-12,Sunday,7,3,2015,28,0.0,0.0,0.0,14222.273661971833,-12149.508515943915,-2072.7651460279176,0.1457407722064983
2015-07-13,Monday,7,3,2015,29,15073.17,541.0,4887.0,14262.449576271187,2609.5543984997653,-1798.833974770952,1.1829667747145869
2015-07-14,Tuesday,7,3,2015,29,22036.93,782.0,6847.0,14244.468923512748,2899.975057911524,4892.486018575728,1.203586042658611
2015-07-15,Wednesday,7,3,2015,29,15069.2,634.0,5341.0,14250.18409090909,1177.9325216830305,-358.91661259211946,1.0826608634785633
2015-07-16,Thursday,7,3,2015,29,8182.44,305.0,2779.0,14261.876381766382,1847.0025961704291,-7926.438977936812,1.1295062828150577
2015-07-17,Friday,7,3,2015,29,14199.19,591.0,4984.0,14255.923314285716,2031.4751566873736,-2088.208470973089,1.1425004267981473
2015-07-18,Saturday,7,3,2015,29,15276.75,645.0,5229.0,14255.166676217765,1592.3307756707545,-570.7474518885192,1.1117020103544126
2015-07-19,Sunday,7,3,2015,29,0.0,0.0,0.0,14258.836752873565,-12180.742873743373,-2078.0938791301924,0.1457407722064983
2015-07-20,Monday,7,3,2015,30,24982.97,903.0,8058.0,14299.928501440923,2616.4117965578416,8066.629702001236,1.1829667747145869
2015-07-21,Tuesday,7,3,2015,30,16424.54,506.0,4600.0,14303.411011560693,2911.97484436324,-790.845855923932,1.203586042658611
2015-07-22,Wednesday,7,3,2015,30,14614.52,607.0,5552.0,14294.886695652174,1181.6276775908348,-861.9943732430086,1.0826608634785633
2015-07-23,Thursday,7,3,2015,30,19922.99,765.0,6926.0,14297.283430232557,1851.588031402736,3774.118538364708,1.1295062828150577
2015-07-24,Friday,7,3,2015,30,18835.58,767.0,7113.0,14269.596297376094,2033.4235626133564,2532.560140010551,1.1425004267981473
2015-07-25,Saturday,7,3,2015,30,16022.85,533.0,4819.0,14266.885350877194,1593.6397751889021,162.32487393390466,1.1117020103544126
2015-07-26,Sunday,7,3,2015,30,0.0,0.0,0.0,14268.277712609972,-12188.807900717426,-2079.469811892546,0.1457407722064983
2015-07-27,Monday,7,3,2015,31,8087.36,378.0,3197.0,14310.243235294118,2618.299050143,-8841.182285437118,1.1829667747145869
2015-07-28,Tuesday,7,3,2015,31,20587.63,678.0,6082.0,14321.554129793512,2915.6685300057475,3350.407340200741,1.203586042658611
2015-07-29,Wednesday,7,3,2015,31,23768.13,833.0,7648.0,14307.155236686389,1182.6418057863452,8278.332957527267,1.0826608634785633
2015-07-30,Thursday,7,3,2015,31,19599.04,670.0,6141.0,14298.324866468844,1851.7229039384863,3448.992229592671,1.1295062828150577
2015-07-31,Friday,7,3,2015,31,11162.76,383.0,3429.0,14280.060119047619,2034.9146616674884,-5152.214780715107,1.1425004267981473
2015-08-01,Saturday,8,3,2015,31,14525.66,591.0,5027.0,14285.316865671643,1595.6986124453192,-1355.3554781169619,1.1117020103544126
2015-08-02,Sunday,8,3,2015,31,0.0,0.0,0.0,14284.728353293414,-12202.86101232437,-2081.8673409690437,0.1457407722064983
2015-08-03,Monday,8,3,2015,32,12857.77,534.0,4659.0,14327.625435435437,2621.4794152403006,-4091.334850675737,1.1829667747145869
2015-08-04,Tuesday,8,3,2015,32,19550.11,700.0,6257.0,14338.3996686747,2919.09804660302,2292.612284722281,1.203586042658611
2015-08-05,Wednesday,8,3,2015,32,17231.92,625.0,5683.0,14348.43752265861,1186.0542351911781,1697.4282421502094,1.0826608634785633
2015-08-06,Thursday,8,3,2015,32,23063.48,861.0,7582.0,14343.887121212121,1857.623502186961,6861.969376600917,1.1295062828150577
2015-08-07,Friday,8,3,2015,32,13583.26,475.0,4315.0,14362.080425531914,2046.6025903476154,-2825.42301587953,1.1425004267981473
2015-08-08,Saturday,8,3,2015,32,20370.42,828.0,7487.0,14380.231280487806,1606.3007433918972,4383.887976120295,1.1117020103544126
2015-08-09,Sunday,8,3,2015,32,0.0,0.0,0.0,14372.569877675842,-12277.900445111509,-2094.669432564333,0.1457407722064983
2015-08-10,Monday,8,3,2015,33,21707.41,833.0,7947.0,14416.657515337425,2637.7693277460985,4652.983156916476,1.1829667747145869
2015-08-11,Tuesday,8,3,2015,33,25070.42,895.0,7841.0,14395.719015384615,2930.7674655674687,7743.933519047914,1.203586042658611
2015-08-12,Wednesday,8,3,2015,33,23723.58,784.0,7530.0,14360.699845679012,1187.0678494002975,8175.812304920692,1.0826608634785633
2015-08-13,Thursday,8,3,2015,33,11659.15,453.0,4065.0,14346.380278637771,1857.9463817376297,-4545.176660375401,1.1295062828150577
