product_id,product_name,category,price_elasticity,elasticity_type,current_price,recommended_price,price_adjustment_pct,action,expected_revenue_lift_pct,estimated_profit_impact_pct,confidence,r_squared,is_significant,avg_daily_qty,interpretation
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,General,2.1987,Positive,4.1657,4.1657,0.0,HOLD,0.0,0.0,LOW,0.0031,False,8.16,PAPER LANTERN 9 POINT HOLLY STAR 23: demand increases with price — possible luxury/prestige effect.
23453,OVAL  MINI PORTRAIT FRAME,General,2.1997,Positive,1.9392,1.9392,0.0,HOLD,0.0,0.0,LOW,0.0064,False,8.88,OVAL  MINI PORTRAIT FRAME: demand increases with price — possible luxury/prestige effect.
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,General,2.2084,Positive,8.3138,8.3138,0.0,HOLD,0.0,0.0,LOW,0.0033,False,7.64,TUSCAN VILLA DOVECOTE BIRD FEEDER: demand increases with price — possible luxury/prestige effect.
16169E,check,General,2.2171,Positive,0.4198,0.4198,0.0,HOLD,0.0,0.0,LOW,0.0032,False,15.87,check: demand increases with price — possible luxury/prestige effect.
23365,SET 12 COLOUR PENCILS LOVE LONDON,General,2.2399,Positive,0.6506,0.6506,0.0,HOLD,0.0,0.0,LOW,0.0043,False,10.87,SET 12 COLOUR PENCILS LOVE LONDON: demand increases with price — possible luxury/prestige effect.
72807C,???missing,General,2.2401,Positive,4.2312,4.2312,0.0,HOLD,0.0,0.0,LOW,0.005,False,8.12,???missing: demand increases with price — possible luxury/prestige effect.
84659A,check,General,2.2633,Positive,2.5608,2.5608,0.0,HOLD,0.0,0.0,LOW,0.0033,False,9.46,check: demand increases with price — possible luxury/prestige effect.
90164A,Unknown,General,2.2637,Positive,1.9463,1.9463,0.0,HOLD,0.0,0.0,LOW,0.0047,False,6.62,Unknown: demand increases with price — possible luxury/prestige effect.
23388,WOODLAND MINI RUCKSACK ,General,2.267,Positive,4.1372,4.1372,0.0,HOLD,0.0,0.0,LOW,0.0039,False,11.14,WOODLAND MINI RUCKSACK : demand increases with price — possible luxury/prestige effect.
84452,METAL RABBIT LADDER EASTER ,General,2.276,Positive,0.8556,0.8556,0.0,HOLD,0.0,0.0,LOW,0.0055,False,5.96,METAL RABBIT LADDER EASTER : demand increases with price — possible luxury/prestige effect.
22409,Unknown,General,2.2814,Positive,1.2462,1.2462,0.0,HOLD,0.0,0.0,LOW,0.0038,False,10.18,Unknown: demand increases with price — possible luxury/prestige effect.
20777,CHRYSANTHEMUM NOTEBOOK,General,2.2852,Positive,1.6573,1.6573,0.0,HOLD,0.0,0.0,LOW,0.004,False,8.8,CHRYSANTHEMUM NOTEBOOK: demand increases with price — possible luxury/prestige effect.
21358,TOAST ITS - HAPPY BIRTHDAY,General,2.3022,Positive,1.2488,1.2488,0.0,HOLD,0.0,0.0,LOW,0.004,False,8.78,TOAST ITS - HAPPY BIRTHDAY: demand increases with price — possible luxury/prestige effect.
22521,Unknown,General,2.3048,Positive,0.8518,0.8518,0.0,HOLD,0.0,0.0,LOW,0.0048,False,8.9,Unknown: demand increases with price — possible luxury/prestige effect.
22868,NUMBER TILE COTTAGE GARDEN 0 ,General,2.3217,Positive,1.9713,1.9713,0.0,HOLD,0.0,0.0,LOW,0.0047,False,10.24,NUMBER TILE COTTAGE GARDEN 0 : demand increases with price — possible luxury/prestige effect.
22981,PANTRY APPLE CORER,General,2.3601,Positive,1.4494,1.4494,0.0,HOLD,0.0,0.0,LOW,0.0035,False,8.81,PANTRY APPLE CORER: demand increases with price — possible luxury/prestige effect.
85030,Unknown,General,2.3602,Positive,1.9485,1.9485,0.0,HOLD,0.0,0.0,LOW,0.0041,False,8.85,Unknown: demand increases with price — possible luxury/prestige effect.
21355,Unknown,General,2.3756,Positive,1.2452,1.2452,0.0,HOLD,0.0,0.0,LOW,0.0048,False,10.87,Unknown: demand increases with price — possible luxury/prestige effect.
21723,ALPHABET HEARTS STICKER SHEET,General,2.405,Positive,0.8493,0.8493,0.0,HOLD,0.0,0.0,LOW,0.003,False,10.35,ALPHABET HEARTS STICKER SHEET: demand increases with price — possible luxury/prestige effect.
22953,BIRTHDAY BANNER TAPE,General,2.4145,Positive,1.2515,1.2515,0.0,HOLD,0.0,0.0,LOW,0.0054,False,9.38,BIRTHDAY BANNER TAPE: demand increases with price — possible luxury/prestige effect.
22051,?,General,2.4163,Positive,0.4205,0.4205,0.0,HOLD,0.0,0.0,LOW,0.0043,False,11.34,?: demand increases with price — possible luxury/prestige effect.
23462,damages,General,2.4327,Positive,19.5457,19.5457,0.0,HOLD,0.0,0.0,LOW,0.0068,False,7.11,damages: demand increases with price — possible luxury/prestige effect.
20906,Unknown,General,2.4493,Positive,2.9607,2.9607,0.0,HOLD,0.0,0.0,LOW,0.0026,False,10.8,Unknown: demand increases with price — possible luxury/prestige effect.
23495,SET OF 3 PANTRY WOODEN SPOONS,General,2.4693,Positive,1.2541,1.2541,0.0,HOLD,0.0,0.0,LOW,0.0063,False,6.56,SET OF 3 PANTRY WOODEN SPOONS: demand increases with price — possible luxury/prestige effect.
20856,??,General,2.488,Positive,1.6466,1.6466,0.0,HOLD,0.0,0.0,LOW,0.0055,False,8.62,??: demand increases with price — possible luxury/prestige effect.
23559,WOODLAND BUNNIES LOLLY MAKERS,General,2.5079,Positive,2.0788,2.0788,0.0,HOLD,0.0,0.0,LOW,0.0055,False,10.16,WOODLAND BUNNIES LOLLY MAKERS: demand increases with price — possible luxury/prestige effect.
21750,LARGE SKULL WINDMILL,General,2.5103,Positive,2.0941,2.0941,0.0,HOLD,0.0,0.0,LOW,0.0049,False,9.38,LARGE SKULL WINDMILL: demand increases with price — possible luxury/prestige effect.
22523,?,General,2.5292,Positive,0.8517,0.8517,0.0,HOLD,0.0,0.0,LOW,0.0041,False,10.5,?: demand increases with price — possible luxury/prestige effect.
90010A,Unknown,General,2.5307,Positive,8.9262,8.9262,0.0,HOLD,0.0,0.0,LOW,0.0031,False,10.23,Unknown: demand increases with price — possible luxury/prestige effect.
23333,IVORY WICKER HEART MEDIUM,General,2.5505,Positive,1.2459,1.2459,0.0,HOLD,0.0,0.0,LOW,0.0068,False,11.89,IVORY WICKER HEART MEDIUM: demand increases with price — possible luxury/prestige effect.
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,General,2.5638,Positive,1.2521,1.2521,0.0,HOLD,0.0,0.0,LOW,0.0054,False,8.99,CHARLIE & LOLA WASTEPAPER BIN BLUE: demand increases with price — possible luxury/prestige effect.
22285,HANGING HEN ON NEST DECORATION,General,2.5775,Positive,1.6496,1.6496,0.0,HOLD,0.0,0.0,LOW,0.0043,False,11.14,HANGING HEN ON NEST DECORATION: demand increases with price — possible luxury/prestige effect.
20622,VIP PASSPORT COVER ,General,2.6004,Positive,2.0586,2.0586,0.0,HOLD,0.0,0.0,LOW,0.0104,False,11.66,VIP PASSPORT COVER : demand increases with price — possible luxury/prestige effect.
22450,SILK PURSE BABUSHKA BLUE,General,2.6399,Positive,3.3514,3.3514,0.0,HOLD,0.0,0.0,LOW,0.0058,False,9.1,SILK PURSE BABUSHKA BLUE: demand increases with price — possible luxury/prestige effect.
22912,YELLOW COAT RACK PARIS FASHION,General,2.6828,Positive,4.9586,4.9586,0.0,HOLD,0.0,0.0,LOW,0.0055,False,7.95,YELLOW COAT RACK PARIS FASHION: demand increases with price — possible luxury/prestige effect.
22707,WRAP MONSTER FUN ,General,2.6828,Positive,0.4185,0.4185,0.0,HOLD,0.0,0.0,LOW,0.0068,False,12.24,WRAP MONSTER FUN : demand increases with price — possible luxury/prestige effect.
21726,MULTI HEARTS  STICKERS,General,2.7068,Positive,0.8518,0.8518,0.0,HOLD,0.0,0.0,LOW,0.0054,False,9.52,MULTI HEARTS  STICKERS: demand increases with price — possible luxury/prestige effect.
84251B,Unknown,General,2.7141,Positive,0.1889,0.1889,0.0,HOLD,0.0,0.0,LOW,0.0106,False,10.57,Unknown: demand increases with price — possible luxury/prestige effect.
23086,ZINC STAR T-LIGHT HOLDER ,General,2.7154,Positive,1.2448,1.2448,0.0,HOLD,0.0,0.0,LOW,0.0077,False,10.24,ZINC STAR T-LIGHT HOLDER : demand increases with price — possible luxury/prestige effect.
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,General,2.7191,Positive,0.4174,0.4174,0.0,HOLD,0.0,0.0,LOW,0.0067,False,8.82,MAGIC DRAWING SLATE GO TO THE FAIR : demand increases with price — possible luxury/prestige effect.
22917,HERB MARKER ROSEMARY,General,2.7249,Positive,0.6517,0.6517,0.0,HOLD,0.0,0.0,LOW,0.0047,False,10.77,HERB MARKER ROSEMARY: demand increases with price — possible luxury/prestige effect.
85203,HANGING WOOD AND FELT BUTTERFLY ,General,2.7303,Positive,0.4202,0.4202,0.0,HOLD,0.0,0.0,LOW,0.0069,False,10.06,HANGING WOOD AND FELT BUTTERFLY : demand increases with price — possible luxury/prestige effect.
20758,Unknown,General,2.7408,Positive,0.8484,0.8484,0.0,HOLD,0.0,0.0,LOW,0.0076,False,7.54,Unknown: demand increases with price — possible luxury/prestige effect.
22132,RED LOVE HEART SHAPE CUP,General,2.7452,Positive,0.87,0.87,0.0,HOLD,0.0,0.0,LOW,0.0088,False,9.27,RED LOVE HEART SHAPE CUP: demand increases with price — possible luxury/prestige effect.
21459,YELLOW EASTER EGG HUNT START POST,General,2.7476,Positive,1.9585,1.9585,0.0,HOLD,0.0,0.0,LOW,0.0063,False,8.59,YELLOW EASTER EGG HUNT START POST: demand increases with price — possible luxury/prestige effect.
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,General,2.7606,Positive,4.2522,4.2522,0.0,HOLD,0.0,0.0,LOW,0.0091,False,9.22,CRYSTAL DIAMANTE EXPANDABLE RING: demand increases with price — possible luxury/prestige effect.
85185B,PINK HORSE SOCK PUPPET KIT,General,2.7629,Positive,2.9461,2.9461,0.0,HOLD,0.0,0.0,LOW,0.0055,False,8.9,PINK HORSE SOCK PUPPET KIT: demand increases with price — possible luxury/prestige effect.
23140,TRIPLE WIRE HOOK IVORY HEART,General,2.7662,Positive,4.166,4.166,0.0,HOLD,0.0,0.0,LOW,0.0058,False,7.26,TRIPLE WIRE HOOK IVORY HEART: demand increases with price — possible luxury/prestige effect.
23237,SET OF 4 KNICK KNACK TINS LEAF,General,2.7961,Positive,4.1464,4.1464,0.0,HOLD,0.0,0.0,LOW,0.0064,False,10.09,SET OF 4 KNICK KNACK TINS LEAF: demand increases with price — possible luxury/prestige effect.
21679,SKULLS  STICKERS,General,2.8093,Positive,0.8466,0.8466,0.0,HOLD,0.0,0.0,LOW,0.0061,False,10.9,SKULLS  STICKERS: demand increases with price — possible luxury/prestige effect.
22320,BIRDS MOBILE VINTAGE DESIGN,General,2.8104,Positive,6.1306,6.1306,0.0,HOLD,0.0,0.0,LOW,0.0073,False,8.88,BIRDS MOBILE VINTAGE DESIGN: demand increases with price — possible luxury/prestige effect.
23117,POPPY FIELDS CHOPPING BOARD,General,2.8555,Positive,4.9511,4.9511,0.0,HOLD,0.0,0.0,LOW,0.0057,False,8.62,POPPY FIELDS CHOPPING BOARD: demand increases with price — possible luxury/prestige effect.
23545,WRAP RED VINTAGE DOILY,General,2.888,Positive,0.4186,0.4186,0.0,HOLD,0.0,0.0,LOW,0.0068,False,13.54,WRAP RED VINTAGE DOILY: demand increases with price — possible luxury/prestige effect.
22332,SKULLS PARTY BAG + STICKER SET,General,2.9277,Positive,1.6496,1.6496,0.0,HOLD,0.0,0.0,LOW,0.0061,False,9.29,SKULLS PARTY BAG + STICKER SET: demand increases with price — possible luxury/prestige effect.
84919,Unknown,General,2.9465,Positive,6.9568,6.9568,0.0,HOLD,0.0,0.0,LOW,0.0147,False,7.73,Unknown: demand increases with price — possible luxury/prestige effect.
84849B,FAIRY SOAP SOAP HOLDER,General,2.9634,Positive,1.6903,1.6903,0.0,HOLD,0.0,0.0,LOW,0.007,False,8.76,FAIRY SOAP SOAP HOLDER: demand increases with price — possible luxury/prestige effect.
20795,LARGE BLUE PROVENCAL CERAMIC BALL,General,2.9773,Positive,2.0795,2.0795,0.0,HOLD,0.0,0.0,LOW,0.009,False,6.65,LARGE BLUE PROVENCAL CERAMIC BALL: demand increases with price — possible luxury/prestige effect.
22376,AIRLINE BAG VINTAGE JET SET WHITE,General,3.0246,Positive,4.2525,4.2525,0.0,HOLD,0.0,0.0,LOW,0.0068,False,8.47,AIRLINE BAG VINTAGE JET SET WHITE: demand increases with price — possible luxury/prestige effect.
84006,MAGIC TREE -PAPER FLOWERS,General,3.0282,Positive,0.8524,0.8524,0.0,HOLD,0.0,0.0,LOW,0.0058,False,10.95,MAGIC TREE -PAPER FLOWERS: demand increases with price — possible luxury/prestige effect.
84461,12 PINK HEN+CHICKS IN BASKET,General,3.0502,Positive,2.5571,2.5571,0.0,HOLD,0.0,0.0,LOW,0.0087,False,9.14,12 PINK HEN+CHICKS IN BASKET: demand increases with price — possible luxury/prestige effect.
21349,check,General,3.0547,Positive,6.7728,6.7728,0.0,HOLD,0.0,0.0,LOW,0.0088,False,6.09,check: demand increases with price — possible luxury/prestige effect.
22683,FRENCH BLUE METAL DOOR SIGN 8,General,3.0562,Positive,1.2856,1.2856,0.0,HOLD,0.0,0.0,LOW,0.009,False,9.75,FRENCH BLUE METAL DOOR SIGN 8: demand increases with price — possible luxury/prestige effect.
23219,LAUREL STAR ANTIQUE SILVER ,General,3.0573,Positive,1.2512,1.2512,0.0,HOLD,0.0,0.0,LOW,0.0066,False,9.69,LAUREL STAR ANTIQUE SILVER : demand increases with price — possible luxury/prestige effect.
20803,damages,General,3.0597,Positive,0.3947,0.3947,0.0,HOLD,0.0,0.0,LOW,0.0091,False,11.72,damages: demand increases with price — possible luxury/prestige effect.
85231G,amazon,General,3.1098,Positive,0.8493,0.8493,0.0,HOLD,0.0,0.0,LOW,0.007,False,9.56,amazon: demand increases with price — possible luxury/prestige effect.
22706,WRAP COWBOYS  ,General,3.1391,Positive,0.419,0.419,0.0,HOLD,0.0,0.0,LOW,0.0048,False,12.4,WRAP COWBOYS  : demand increases with price — possible luxury/prestige effect.
22288,HANGING METAL RABBIT DECORATION,General,3.1451,Positive,1.2507,1.2507,0.0,HOLD,0.0,0.0,LOW,0.0071,False,11.0,HANGING METAL RABBIT DECORATION: demand increases with price — possible luxury/prestige effect.
35818P,"ACRYLIC JEWEL ICICLE, PINK",General,3.1453,Positive,0.3803,0.3803,0.0,HOLD,0.0,0.0,LOW,0.0074,False,11.29,"ACRYLIC JEWEL ICICLE, PINK: demand increases with price — possible luxury/prestige effect."
23377,PACK OF 12 DOLLY GIRL TISSUES,General,3.1551,Positive,0.3904,0.3904,0.0,HOLD,0.0,0.0,LOW,0.009,False,11.99,PACK OF 12 DOLLY GIRL TISSUES: demand increases with price — possible luxury/prestige effect.
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,General,3.2036,Positive,2.9477,2.9477,0.0,HOLD,0.0,0.0,LOW,0.006,False,8.96,WHITE GOOSE FEATHER CHRISTMAS TREE : demand increases with price — possible luxury/prestige effect.
84661C,PINK SQUARE TABLE CLOCK,General,3.2446,Positive,0.79,0.79,0.0,HOLD,0.0,0.0,LOW,0.005,False,11.62,PINK SQUARE TABLE CLOCK: demand increases with price — possible luxury/prestige effect.
47351B,BLUE  VOILE LAMPSHADE,General,3.2562,Positive,2.9347,2.9347,0.0,HOLD,0.0,0.0,LOW,0.0107,False,10.82,BLUE  VOILE LAMPSHADE: demand increases with price — possible luxury/prestige effect.
71101E,STANDING FAIRY POLE SUPPORT ,General,3.3213,Positive,0.8486,0.8486,0.0,HOLD,0.0,0.0,LOW,0.0125,False,8.71,STANDING FAIRY POLE SUPPORT : demand increases with price — possible luxury/prestige effect.
47341B,BLUE TABLE RUN FLOWER,General,3.323,Positive,1.2496,1.2496,0.0,HOLD,0.0,0.0,LOW,0.0087,False,6.5,BLUE TABLE RUN FLOWER: demand increases with price — possible luxury/prestige effect.
21683,Unknown,General,3.3385,Positive,2.9476,2.9476,0.0,HOLD,0.0,0.0,LOW,0.0077,False,8.57,Unknown: demand increases with price — possible luxury/prestige effect.
22318,FIVE HEART HANGING DECORATION,General,3.35,Positive,2.9504,2.9504,0.0,HOLD,0.0,0.0,LOW,0.0082,False,9.29,FIVE HEART HANGING DECORATION: demand increases with price — possible luxury/prestige effect.
21896,Unknown,General,3.3564,Positive,2.1021,2.1021,0.0,HOLD,0.0,0.0,LOW,0.0094,False,8.7,Unknown: demand increases with price — possible luxury/prestige effect.
85124B,BLUE JUICY FRUIT PHOTO FRAME,General,3.3624,Positive,2.5581,2.5581,0.0,HOLD,0.0,0.0,LOW,0.0064,False,9.71,BLUE JUICY FRUIT PHOTO FRAME: demand increases with price — possible luxury/prestige effect.
75011,BLUE DAISY MOBILE,General,3.382,Positive,0.776,0.776,0.0,HOLD,0.0,0.0,LOW,0.0118,False,7.95,BLUE DAISY MOBILE: demand increases with price — possible luxury/prestige effect.
35651,VINTAGE BEAD PINK SCARF ,General,3.3888,Positive,1.6564,1.6564,0.0,HOLD,0.0,0.0,LOW,0.0087,False,9.68,VINTAGE BEAD PINK SCARF : demand increases with price — possible luxury/prestige effect.
82011B,BATHROOM SCALES RUBBER DUCKS,General,3.4177,Positive,3.7725,3.7725,0.0,HOLD,0.0,0.0,LOW,0.0054,False,10.34,BATHROOM SCALES RUBBER DUCKS: demand increases with price — possible luxury/prestige effect.
21689,wrong barcode,General,3.4667,Positive,3.7275,3.7275,0.0,HOLD,0.0,0.0,LOW,0.0089,False,8.57,wrong barcode: demand increases with price — possible luxury/prestige effect.
85135C,found,General,3.4774,Positive,7.9829,7.9829,0.0,HOLD,0.0,0.0,LOW,0.0065,False,8.46,found: demand increases with price — possible luxury/prestige effect.
85131C,BEADED CRYSTAL HEART BLUE ON STICK,General,3.4835,Positive,1.04,1.04,0.0,HOLD,0.0,0.0,LOW,0.1166,False,7.71,BEADED CRYSTAL HEART BLUE ON STICK: demand increases with price — possible luxury/prestige effect.
23055,rusty thrown away,General,3.4839,Positive,6.2712,6.2712,0.0,HOLD,0.0,0.0,LOW,0.009,False,8.78,rusty thrown away: demand increases with price — possible luxury/prestige effect.
90196B,BLACK GEMSTONE NECKLACE 45CM,General,3.5074,Positive,12.7733,12.7733,0.0,HOLD,0.0,0.0,LOW,0.0032,False,9.72,BLACK GEMSTONE NECKLACE 45CM: demand increases with price — possible luxury/prestige effect.
22289,HANGING METAL CHICKEN DECORATION,General,3.5162,Positive,1.24,1.24,0.0,HOLD,0.0,0.0,LOW,0.006,False,11.0,HANGING METAL CHICKEN DECORATION: demand increases with price — possible luxury/prestige effect.
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,General,3.5334,Positive,4.9374,4.9374,0.0,HOLD,0.0,0.0,LOW,0.0108,False,8.45,FOLDING UMBRELLA RED/WHITE POLKADOT: demand increases with price — possible luxury/prestige effect.
81952B,Unknown,General,3.553,Positive,0.1897,0.1897,0.0,HOLD,0.0,0.0,LOW,0.0134,False,12.26,Unknown: demand increases with price — possible luxury/prestige effect.
37342,Unknown,General,3.5556,Positive,0.7959,0.7959,0.0,HOLD,0.0,0.0,LOW,0.0121,False,10.71,Unknown: demand increases with price — possible luxury/prestige effect.
84801B,Unknown,General,3.587,Positive,2.1029,2.1029,0.0,HOLD,0.0,0.0,LOW,0.0188,False,9.24,Unknown: demand increases with price — possible luxury/prestige effect.
84912B,damaged,General,3.6574,Positive,3.7628,3.7628,0.0,HOLD,0.0,0.0,LOW,0.0117,False,7.3,damaged: demand increases with price — possible luxury/prestige effect.
23395,check,General,3.6599,Positive,3.749,3.749,0.0,HOLD,0.0,0.0,LOW,0.0118,False,9.86,check: demand increases with price — possible luxury/prestige effect.
20696,FLORAL SOFT CAR TOY,General,3.7644,Positive,3.7556,3.7556,0.0,HOLD,0.0,0.0,LOW,0.0082,False,6.96,FLORAL SOFT CAR TOY: demand increases with price — possible luxury/prestige effect.
90183A,AMBER DROP EARRINGS W LONG BEADS,General,3.7773,Positive,2.9273,2.9273,0.0,HOLD,0.0,0.0,LOW,0.0075,False,8.27,AMBER DROP EARRINGS W LONG BEADS: demand increases with price — possible luxury/prestige effect.
20819,SILVER TEDDY BEAR,General,3.8153,Positive,3.769,3.769,0.0,HOLD,0.0,0.0,LOW,0.011,False,7.52,SILVER TEDDY BEAR: demand increases with price — possible luxury/prestige effect.
72598,SET/12 TAPER CANDLES,General,3.8243,Positive,0.8479,0.8479,0.0,HOLD,0.0,0.0,LOW,0.0101,False,9.58,SET/12 TAPER CANDLES: demand increases with price — possible luxury/prestige effect.
21682,Unknown,General,3.8307,Positive,4.9881,4.9881,0.0,HOLD,0.0,0.0,LOW,0.0098,False,6.03,Unknown: demand increases with price — possible luxury/prestige effect.
21911,Unknown,General,3.8409,Positive,1.6484,1.6484,0.0,HOLD,0.0,0.0,LOW,0.0146,False,8.68,Unknown: demand increases with price — possible luxury/prestige effect.
23499,SET 12 VINTAGE DOILY CHALK ,General,3.8514,Positive,0.4192,0.4192,0.0,HOLD,0.0,0.0,LOW,0.014,False,11.86,SET 12 VINTAGE DOILY CHALK : demand increases with price — possible luxury/prestige effect.
20716,Unknown,General,3.8641,Positive,1.2508,1.2508,0.0,HOLD,0.0,0.0,LOW,0.0152,False,8.04,Unknown: demand increases with price — possible luxury/prestige effect.
21580,RABBIT  DESIGN  COTTON TOTE BAG,General,3.9334,Positive,2.2546,2.2546,0.0,HOLD,0.0,0.0,LOW,0.0105,False,7.23,RABBIT  DESIGN  COTTON TOTE BAG: demand increases with price — possible luxury/prestige effect.
21725,SWEETIES  STICKERS,General,3.9686,Positive,0.855,0.855,0.0,HOLD,0.0,0.0,LOW,0.0129,False,10.28,SWEETIES  STICKERS: demand increases with price — possible luxury/prestige effect.
23554,LANDMARK FRAME OXFORD STREET,General,3.9843,Positive,12.4994,12.4994,0.0,HOLD,0.0,0.0,LOW,0.0115,False,8.48,LANDMARK FRAME OXFORD STREET: demand increases with price — possible luxury/prestige effect.
22650,CERAMIC PIRATE CHEST MONEY BANK,General,4.0404,Positive,1.4464,1.4464,0.0,HOLD,0.0,0.0,LOW,0.014,False,9.06,CERAMIC PIRATE CHEST MONEY BANK: demand increases with price — possible luxury/prestige effect.
90143,SILVER BRACELET W PASTEL FLOWER,General,4.05,Positive,7.4557,7.4557,0.0,HOLD,0.0,0.0,LOW,0.0278,False,6.9,SILVER BRACELET W PASTEL FLOWER: demand increases with price — possible luxury/prestige effect.
